Title ID,游戏名称,游戏中文名称,发布日期,支持中文,nswdb ID,最新版本,DLC数量,,
010034B0103CC000,アサルトチェーンガンズKM,突击链枪KM,20200220,,,0,/,,
010034B014498000,GRANDIA HD Collection,格兰蒂亚HD收藏版,20211001,中文,,131072,/,,
010034B017D38000,Super Clown Lost Diamonds,超级小丑：丢失的钻石,20220402,,,0,/,,
010034B018A6A000,Yars: Recharged,亚尔斯：充能,20220823,中文,,131072,/,,
010034C007610000,Ostwind: Beginn einer wunderbaren Freundschaft,骏马奥斯温,20171214,,0086,262144,/,,
010034C013624000,Fast & Furious: Spy Racers Rise of SH1FT3R,速度与激情：间谍赛车手 SH1FT3R 崛起,20211105,中文,,131072,1,,
010034C0152A8000,Dancing Dreamer,梦想舞蹈家,20210521,中文,,0,/,,
010034C019112000,Createscape Town～Nyanzou&Kumakichi: Escape Game～,逃出模拟小镇～喵藏和熊吉的逃脱系列～,20220825,,,0,/,,
010034D00F330000,DreamBall,球梦,20191223,,,0,/,,
010034D010E78000,Tharsis,塔尔西斯,20200411,,,65536,/,,
010034E005C9C000,Code of Princess EX,公主法典EX,20180731,,0283,0,/,,
010034E00A114000,de Blob 2,彩虹涂鸦军团 2,20180828,中文,0796,65536,/,,
010034E00EFD0000,MISTOVER,迷雾漩涡,20191010,中文,,655360,1,,
010034F00BFC8000,Debris Infinity,无限残骸,20180921,,,196608,/,,
010034F013552000,Little Kite,小风筝,20210325,,,65536,/,,
0100350014F5A000,ボクらの大夏まつり,我们的夏日祭,20210701,,,196608,2,,
010035001769E000,Super Hero Driving School,超级英雄驾校,20220519,中文,,0,/,,
0100351013A06000,RED COLONY,红色殖民地,20210107,,2040,65536,/,,
01003510168E0000,Raven's Hike,瑞文的远足,20220428,,,65536,/,,
0100351017A56000,Chubby Cat,胖乎乎的猫,20220402,,,0,/,,
0100352006A10000,Heroes of the Monkey Tavern,小猴酒馆的英雄,20171107,,0458,65536,/,,
0100352013A44000,Offroad Driving Simulator 4x4: Trucks & SUV Trophy,越野驾驶模拟器4x4：卡车和SUV奖杯,20210311,,,0,/,,
0100353009836000,Arcade Archives THE LEGEND OF KAGE,街机档案：影子传说,20191010,,,0,/,,
010035300B92A000,요마와리+신요마와리 for Nintendo Switch,夜回和深夜回,20181025,,,65536,/,,
0100353013D06000,Odysseus Kosmos and his Robot Quest,奥德修斯和他的探索机器人,20210204,,,65536,/,,
01003530182B6000,Yuoni,夕鬼,20220728,中文,2932,65536,/,,
0100354011914000,Arcade Archives FLAK ATTACK,街机档案：冥王战机,20200409,,,0,/,,
0100354012E7C000,テニス オープン 2020,网球公开赛2020,20201203,,,0,/,,
0100354017668000,A Little to the Left,往左一点,20221109,中文,,327680,/,,
0100355002CBE000,Johnny Turbo's Arcade Joe and Mac Caveman Ninja,Johnny Turbo 经典街机：战斗原始人,20180531,,0484,0,/,,
010035500CA0E000,Animal Hunter Z,动物猎人 Z,20181129,中文,,0,/,,
0100355015F0A000,Pirated Code: Admin Edition,D版代码,20221103,中文,,131072,/,,
01003550187DE000,王牌釣手 歡釣水族館,王牌钓手 欢钓水族馆,20221027,中文,2651,131072,4,,
0100356009860000,Dragon Sinker,龙沉之末裔,20180222,,1644,131072,5,,
010035600EC94000,Wenjia,文嘉,20200326,中文,,0,/,,
01003560119A6000,Mini Motor Racing X,迷你赛车X,20200917,,,131072,/,,
01003570130E2000,Legend of Mana,圣剑传说 玛娜传奇,20210624,中文,,131072,/,,
0100358015762000,CLOSER,白昼梦之旅,20210729,中文,,0,/,,
01003580162D8000,Henchman Story,跟班的故事,20211014,,,0,/,,
0100358016D44000,Crazy Athletics - Summer Sports and Games,疯狂田径 夏季运动会,20220127,,,65536,/,,
01003590089EA000,Puzzle Puppers,小狗解谜,20180220,中文,0780,131072,/,,
010035901046C000,Mushroom Quest,蘑菇任务,20191223,,,0,/,,
01003590181F4000,Tormented Souls,受折磨的灵魂,20220728,中文,,0,/,,
01003590188D6000,Galactic Pioneer,银河先驱,20220711,,,65536,/,,
010035A0044E8000,JYDGE,判官,20171019,,0489,65536,/,,
010035A00D4E6000,War Party,战争派对,20190328,中文,,196608,/,,
010035A00DF62000,KUNAI,酷派忍者,20200206,,,196608,/,,
010035B00412A000,ヒューマン・リソース・マシーン,人力资源机,20170608,中文,,196608,/,,
010035B00B3F0000,Super Volley Blast,超级爆裂排球,20180712,,0764,131072,/,,
010035B012F28000,Wing of Darkness,铁翼少女,20210602,中文,2169,196608,/,,
010035B01361E000,Space Otter Charlie,太空水獭查理,20210318,,,65536,/,,
010035B01706E000,Cold Silence,冷寂,20211226,,,0,/,,
010035B018210000,TEN,十：十屋十秒,20220603,,,0,/,,
010035B018486000,Frogun,蛙枪,20220802,,,327680,/,,
010035C00A4BC000,The Adventures of Elena Temple,埃琳娜神庙冒险,20180515,,0679,131072,/,,
010035C013B50000,Willy Morgan and the Curse of Bone Town,威利·摩根和骷髅镇的诅咒,20210608,中文,,0,/,,
010035D00A190000,Dimension Drive,次元驱动,20200123,,0282,0,/,,
010035D00C23A000,ムラカ(Mulaka),慕拉卡,20181213,中文,,0,/,,
010035D0121EC000,Digerati Presents: The Dungeon Crawl Vol. 1,数字地图：地牢爬行 Vol.1,20200820,中文,,0,/,,
010035D0131B2000,My Child Lebensborn,我的孩子： 生命之泉,20210601,中文,,196608,/,,
010035D014B96000,Stray Cat Doors2,迷失猫之旅途 2,20210529,中文,,0,/,,
010035E00C1AE000,Battle of Kings,国王之战,20200917,,,0,/,,
0100360016800000,PAW Patrol: Grand Prix,汪汪队立大功：锦标赛,20220930,中文,2604,131072,1,,
010036001778C000,Potato Flowers in Full Bloom,废墟上绽放的土豆花,20220310,中文,,196608,/,,
0100361007268000,MotoGP™18,世界摩托车锦标赛 18,20180628,,0213,131072,/,,
0100361009B1A000,Manifold Garden,多重花园,20200818,中文,,196608,/,,
0100361011DD2000,胡蝶の夢,蝴蝶之梦,20200521,中文,,65536,/,,
0100361013ACC000,Ruinverse,废墟,20210304,,,0,3,,
010036101691E000,Who Is Zombie,谁是僵尸,20220224,中文,,196608,/,,
01003610187E0000,Ace Angler 낚시 스피릿 파닥파닥 즐거운 수족관,王牌钓手 欢钓水族馆,20230223,,,0,4,,
01003620068EA000,Hand of Fate 2,命运之手2,20180717,中文,0455,327680,3,,
010036200CF6A000,The Ninja Warriors Once Again (ザ・ニンジャウォーリアーズ ワンスアゲイン),忍者救星：战士归来,20190725,中文,,65536,/,,
010036200D2F6000,PHAR LAP - Horse Racing Challenge,Phar Lap - 赛马挑战,20200130,,,131072,/,,
0100362014538000,Storm Tale,风暴故事,20210331,,,65536,/,,
0100362018D8A000,Kells,凯尔斯,20220801,,,65536,/,,
0100363010086000,ピカピカナース物語　小児科はいつも大騒ぎ　for Nintendo Switch,闪亮护士物语 儿科总是大混乱,20200402,,1704,0,/,,
0100363015476000,Woodcutter,樵夫,20210708,,,196608,/,,
0100363018384000,Geometric Sniper - Blood in Paris,几何狙击手：血染巴黎,20230216,,,196608,/,,
01003640090EE000,ロックマン クラシックス コレクション 2,洛克人遗产收藏版2,20180524,中文,1709,0,/,,
010036600C7BE000,Escape Doodland,逃离涂鸦世界,20181130,,,0,/,,
0100366013DA8000,Gas Guzzlers Extreme,燃油机车：狂热,20211028,,2330,65536,/,,
010036601903C000,Demolition Inc HD,怪物收容公司,20230126,,,131072,/,,
01003670066DE000,36 Fragments of Midnight,午夜的 36 个碎片,20170914,,0300,0,/,,
010036700F83E000,To the Moon,去月球,20200116,中文,2244,393216,/,,
010036801752A000,哆啦A梦 大雄的数字大冒险,哆啦A梦 大雄的数字大冒险,20220118,中文,,0,/,,
01003680191A8000,猟奇リスナー ～ 狙われた姫配信者 ～ Lunatic Viewer - Streamer Girl at Risk -,猎奇观众 ～ 被盯上的美女实况主 ～,20220825,中文,,0,/,,
0100369001DDC000,Arcade Archives Ninja-Kid,街机档案：忍者小子,20180405,,0828,0,/,,
010036900D0AE000,Dexteritrip (デクスタートリップ),幸运之旅,20190228,中文,,0,/,,
0100369012840000,Hexxagon - Board Game,六边形 - 棋盘游戏,20201223,,,0,/,,
010036901472E000,The Artful Escape,奇妙逃亡,20220125,中文,,65536,/,,
010036A00B290000,FullBlast,全面冲击,20181004,中文,,0,/,,
010036A011302000,夢現Re:After,梦现Re：After,20200423,中文,,327680,/,,
010036A01342C000,Hell Sports,地狱竞技,20201228,中文,,0,/,,
010036A013504000,ドライブ バイ,驾车购买,20210401,中文,,65536,/,,
010036A0150D6000,Golf Club Wasteland,高尔夫俱乐部 荒地,20210903,中文,,131072,/,,
010036B0034E4000,Super Mario Party™,超级马里奥派对 欢聚一堂,20181005,中文,1042,131072,/,,
010036B0113DA000,Over the Alps,越过阿尔卑斯山,20200825,中文,,65536,/,,
010036B0169C6000,光輝同盟 -Twin fates in blue ocean-,光辉同盟-Twin fates in blue ocean-,20220929,中文,,131072,/,,
010036B016EDC000,Slime's Journey,史莱姆之旅,20221118,,,0,/,,
010036C00BDE4000,Monster Dynamite,怪物炸药,20190228,,1336,0,/,,
010036C00D0D6000,Gnomes Garden: Lost King,地精花园：失踪的国王,20190905,,,0,/,,
010036C00FAF2000,ヴァルシリア アーク　ヒーロースクールストーリー,皇家英雄学院：英雄学院物语,20200130,中文,,65536,/,,
010036C0131E8000,Path: Through the Forest,林中小径,20210701,中文,,0,/,,
010036C01808A000,Pixel Game Maker Series Fish Tornado,像素游戏制作者系列：鱼龙卷风,20220428,,,0,/,,
010036C01960E000,Aircraft Carrier Survival,航母生存,20221229,,,0,/,,
010036D00C362000,Sheltered,庇护所,20181218,中文,,131072,/,,
010036D014A7E000,Undernauts: Labyrinth of Yomi,黄泉裂华,20211028,,2343,0,/,,
010036D018AE4000,Our Summer Sports,我们的夏季运动,20220707,,,0,/,,
010036E00FB20000,The Great Ace Attorney Chronicles,大逆转裁判 编年史,20210727,,,0,1,,
010036E015C1E000,Re:LieF ～親愛なるあなたへ～ FoR SwitcH,Re：LieF ～献给亲爱的你～,20220728,,,0,/,,
010036F013A40000,Abyss: The Wraiths of Eden,深渊：伊甸园幽灵,20210122,,,0,/,,
010036F014100000,Magic Twins,魔法双胞胎,20210318,,,131072,/,,
010036F01706A000,GRAND MOUNTAIN ADVENTURE WONDERLANDS,高山探险：仙境,20220310,中文,,131072,/,,
010036F018AC8000,Nuclear Blaze,核能烈焰,20230428,中文,2952,0,/,,
0100371013B3E000,Shadowrun Returns,暗影狂奔：归来,20220621,,,196608,/,,
010037200B346000,빅터 브란 오버킬 에디션 (Victor Vran Overkill Edition),维克多弗兰：过度杀戮,20180830,中文,,131072,/,,
010037200C72A000,ニッポンマラソン,日本马拉松,20181217,中文,,65536,/,,
01003720104B6000,Gold Crusader,黄金十字军,20220915,,,0,/,,
01003720118E0000,The Bullet: Time of Revenge,子弹：复仇时间,20200507,,,0,/,,
0100372013286000,Orbals,奥巴尔,20210804,,,0,/,,
0100373010D26000,Nosferatu Lilinor,吸血鬼猎人,20210121,中文,,262144,/,,
010037400C7DA000,Eagle Island Twist,鹰岛,20190711,,,393216,/,,
010037400DAAE000,BROTHERS CONFLICT　Precious Baby for Nintendo Switch,兄弟战争：珍爱宝贝,20190829,,1479,0,/,,
0100374015A2C000,Luna's Fishing Garden,路纳的钓鱼花园,20210909,中文,,65536,/,,
01003740178AA000,Table of Tales: The Crooked Crown,童话故事：扭曲的王冠,20220714,,,0,/,,
01003740184D6000,ゾロ ザ クロニクルズ,苏洛战记,20220804,中文,,65536,/,,
0100375009F80000,Let's Sing 11,一起歌唱11,20181026,,,196608,7,,
010037500C4DE000,Worse Than Death,生不如死,20191008,,,0,/,,
010037500DF38000,幻想マネージュ,幻想马戏团,20200130,,1657,262144,/,,
010037500F282000,KUUKIYOMI 2: Consider It More! - New Era,大家一起察言观色2,20200618,中文,,131072,/,,
0100375012E50000,Sakura Succubus,樱花魅魔,20210422,中文,,0,/,,
0100375013B56000,Pyre on Fire: Ten Pages,火堆：十页,20210605,,,0,/,,
01003750154D6000,Wytchwood,奇巫妙森,20211209,中文,,262144,/,,
010037600B61C000,Little Dragons Café,小龙咖啡馆,20180830,中文,0836,131072,/,,
010037700E9B8000,STEINS;GATE 0,命运石之门：0,20191210,,,0,/,,
01003770152AA000,Age of Sokoban,推箱子时代,20210610,,,65536,/,,
0100377015A84000,Drizzlepath: Deja Vu,细雨路径：记忆幻觉,20211124,中文,,0,/,,
0100378002CCA000,Johnny Turbo’s Arcade: Express Raider,Johnny Turbo 经典街机：火车大盗,20180712,,,0,/,,
0100379003900000,ACA NEOGEO BLUE'S JOURNEY,ACA NEOGEO 蓝色之旅,20170907,,,0,/,,
010037900C814000,Oniken: Unstoppable Edition,赤影战士复刻：不可阻挡,20190208,,1218,131072,/,,
010037900CB1C000,Viviette,纳维尔岛的秘密,20181220,中文,,327680,/,,
0100379013998000,Werewolf: The Apocalypse — Heart of the Forest,狼人天启 - 森林之心,20210107,,,0,/,,
0100379013A62000,Very Very Valet,胡闹泊车,20210525,中文,2162,393216,1,,
010037A00BB02000,Tetraminos,俄罗斯方块件,20190103,中文,,0,/,,
010037A00F5E2000,Wonder Blade,惊奇剑士,20201029,中文,,0,/,,
010037A019162000,Box Roulette Simulator- Boxing Battle Fight Combat for Nintendo Switch,盒式轮盘模拟器-NS 的拳击战斗战斗,20230202,,,0,/,,
010037B01508C000,イルベロスウォンプ,伊尔维洛沼泽,20211118,,2397,131072,/,,
010037B0195FC000,Akai Katana Shin(赤刀真),赤刀真,20221215,中文,2700,131072,/,,
010037D00D568000,The Swords of Ditto: Mormo's Curse,迪托之剑,20190502,中文,2251,327680,/,,
010037D00DBDC000,YU-NO: A girl who chants love at the bound of this world.,在世界尽头咏唱恋曲的少女YU-NO,20191001,,1525,65536,/,,
010037D018EF4000,Zen Mindfulness: Meditation and Relax,禅意：冥想和放松,20220804,,,0,/,,
010037E0131D0000,Unrailed!,一起开火车！,20200923,中文,,262144,/,,
010037F00BB78000,Cosmic Star Heroine,宇宙女英雄,20180813,,,131072,/,,
010038000F644000,LA-MULANA 2,穆拉纳秘宝2,20200317,,,65536,/,,
0100380015262000,Sudoku Classic,经典数独,20210813,,,0,/,,
010038100D436000,Grand Guilds,大公会,20200326,,,196608,/,,
0100381018AB0000,Remains,遗迹避难所,20230224,中文,,0,/,,
0100381019AC6000,Space Ducks: The great escape,太空鸭：大逃亡,20221110,,,0,/,,
0100382004206000,Let's Sing 2018,一起歌唱2018,20171123,,0058,65536,5,,
010038200A98E000,In Between,模棱之间,20180807,,0474,65536,/,,
010038200E088000,Flan,小女孩和骑士,20191031,中文,,131072,/,,
0100382011002000,PixelJunk Eden 2,像素垃圾：伊甸园2,20201210,中文,2406,196608,/,,
01003820158DA000,Prinny Presents NIS Classics Volume 2: Makai Kingdom: Reclaimed and Rebound / ZHP: Unlosing Ranger vs. Darkdeath Evilman,普利尼精彩呈现：NIS 经典合集 第二卷,20220510,,2478,131072,/,,
0100382016A0E000,Emergency Driver Simulator,紧急救护车模拟器,20211105,,,0,/,,
0100382017038000,MacGuffin's Curse,麦格芬的诅咒,20220315,,,65536,/,,
01003820186A2000,Succubus With Guns,魅魔之枪,20221118,,,65536,/,,
010038201AB96000,Hike Valley,,20230302,,,0,/,,
01003830092B8000,Giana Sisters: Twisted Dreams - Owltimate Edition,吉娜姐妹：扭曲梦境,20180928,中文,1028,65536,/,,
0100383012646000,太鼓之達人 咚咔！二合一大冒險,太鼓达人 咚咔！二合一大冒险,20201126,中文,1985,262144,/,,
0100383012DF2000,Gems of Magic: Lost Family,魔法宝石：失落家族,20201217,中文,,262144,/,,
0100383013FAE000,マルくんの旅　～出会いと別れの物語～,小丸之旅 ~相遇与离别的故事~,20210415,,,0,/,,
0100384009344000,Super Toy Cars,超级玩具车,20180302,,,0,/,,
010038400C2FE000,TY the Tasmanian Tiger™ HD,泰思虎奇幻冒险 HD,20200331,,,131072,/,,
010038400CD96000,Spartan Fist,斯巴达之拳,20200228,中文,,0,/,,
01003840151F8000,Memory Lane 2,记忆通道2,20210803,,,0,/,,
010038500BCD6000,Grandpa and the Zombies,爷爷和僵尸,20180912,,,0,/,,
0100385019A5E000,Cubic Parking,立方停车场,20221027,,,65536,/,,
010038501A6B8000,Piano: Learn and Play,钢琴学习,20230217,中文,,0,/,,
010038600B27E000,Bastion,堡垒,20180913,,0938,0,/,,
01003860120B4000,ミサイルダンサー,导弹舞者,20200625,中文,,262144,/,,
0100386013F8A000,My little IceCream Booth,我的小冰淇淋摊,20210220,,,196608,/,,
0100386016194000,Extreme Race,极限竞速,20211016,,,0,/,,
01003860184B6000,Arietta of Spirits,灵魂的阿里埃塔,20220630,中文,,0,/,,
0100387009412000,超獣ギガ大戦,超兽戏画大战,20180301,,,0,/,,
0100387017100000,Cricket 22 The Official Game Of The Ashes,板球 22,20220428,,,196608,/,,
0100387019ECA000,Arcade Archives SKY KID DX,,20230302,,,0,/,,
0100388008758000,Banner Saga 2,旗帜的传说 2,20180607,,0351,65536,/,,
010038800DF74000,Monkey Business,猴子贸易,20190527,,,0,/,,
0100388012922000,Drag Racing Rivals,飙车：竞争对手,20200917,中文,,0,/,,
01003890084F8000,Unbox: Newbie's Adventure,拆箱：菜鸟冒险,20180215,,,0,/,,
010038900DFE0000,What Remains of Edith Finch,艾迪芬奇的记忆,20190704,中文,,0,/,,
010038A007AA4000,FruitFall Crush,水果瀑布大消除,20171221,,0432,65536,/,,
010038A00E6C6000,Strike Force Kitty,猫猫突击队,20191129,中文,,0,/,,
010038A014B66000,G-MODEアーカイブス+ 弾幕検定死験-大往生編-,G模式档案+： 弹幕测试死亡测试-伟大的死亡-,20210708,,,65536,/,,
010038A01628A000,LEGO® Brawls,乐高大乱斗,20220902,中文,2575,196608,/,,
010038A016E92000,Oxide Room 104,氧化室104号,20220617,中文,,262144,/,,
010038B0084EA000,#Breakforcist Battle,早餐大作战,20180412,,,65536,/,,
010038B00B9AE000,Mummy Pinball,木乃伊弹子球,20180907,,0980,0,/,,
010038B00BFD4000,Operation Pig,猪猪大作战,20181107,,,65536,/,,
010038B00C938000,レイト・シフト,晚班,20190620,中文,,0,/,,
010038B00F142000,Kaze and the Wild Masks,风和狂野面具,20210326,中文,,458752,1,,
010038B012D32000,BIT.TRIP BEAT,像素跑者：节奏,20201225,,,65536,/,,
010038B012EFE000,Trash Sailors,垃圾水手,20221006,中文,2623,65536,/,,
010038B0147E2000,Silver Falls Episode Prelude,银瀑镇 序章,20210506,,,0,/,,
010038C00EC34000,Under Night In-Birth Exe:Late[cl-r],夜下降生 Exe：Late[cl-r],20200220,,,131072,1,,
010038D00B10A000,Big Bash Boom,爆裂猛击,20181213,,,327680,/,,
010038D00C1DC000,Double Cross,双十字,20190110,,,262144,/,,
010038D00EC88000,Grand Brix Shooter,布列克斯大奖赛,20190829,中文,,327680,/,,
010038D011F08000,Jisei: The First Case HD,季茜：第一例 HD,20200724,,1840,0,/,,
010038D0133C2000,真・女神轉生Ⅴ,真女神转生5,20211111,中文,2344,131072,8,,
010038E011940000,Puyo Puyo™ Tetris® 2,噗呦噗呦俄罗斯方块2,20201208,,2037,524288,1,,
010038E0137A8000,Curling,冰壶,20210115,,,0,/,,
010038E016264000,Mega Man Battle Network Legacy Collection Vol. 1,洛克人EXE合集 第一卷,20230414,中文,2810,0,1,,
010038F00AFA0000,ACA NEOGEO Money Puzzle Exchanger,ACA NEOGEO 零用钱大作战,20180628,,0313,0,/,,
010038F00ED14000,Ball Attraction,球球大作战,20190919,,,0,/,,
010039000B68E000,MY HERO ONE'S JUSTICE,我的英雄学院 唯我正义,20181026,中文,1081,196608,6,,
01003900122A6000,Unitied,方块谜题,20200625,,,65536,/,,
01003900186AA000,The Legacy: Forgotten Gates,遗产：遗忘之门,20220623,中文,,0,/,,
010039100DACC000,Strike Force - War on Terror,打击力量：重制版,20191121,,,0,/,,
0100391015642000,Trifox,三狐传说,20221013,中文,,131072,/,,
010039200EC66000,Miniature - The Story Puzzle,缩图：故事拼图,20191017,,,65536,/,,
010039201520E000,Akinofa,秋野,20210715,,,0,/,,
010039300B6A2000,Xenogunner,异能枪手,20210730,,,65536,/,,
010039300BDB2000,Defunct,不复存在,20180913,中文,,196608,/,,
0100393013A10000,Timothy and the Mysterious Forest,蒂莫西和神秘的森林,20210122,,,0,/,,
0100393016D7E000,WAIFU IMPACT,WAIFU岛冲击,20220428,中文,,131072,/,,
010039400E8D6000,The Witcher 3: Wild Hunt — Complete Edition,巫师3：狂猎 完整版,20191015,,,262144,3,,
0100394010844000,Seers Isle,先知岛,20201015,,,65536,/,,
0100394011C30000,Scott Pilgrim vs. The World™: The Game – Complete Edition,歪小子斯科特对抗全世界 完整版,20210114,,,196608,/,,
0100394012038000,Linn: Path of Orchards,林恩：果园之路,20200814,,,65536,/,,
0100395010AD2000,OmoTomO,虚空饲育,20200123,,,0,/,,
0100395011044000,ゲームボーイ Nintendo Switch Online,任天堂GB模拟器,20230209,中文,,0,/,,
010039501405E000,Blanc,白之旅,20230214,中文,,65536,/,,
01003950177C2000,カブボーイの冒険 ～税金払うなんてイヤだ！～,,20230209,,,0,/,,
010039600E7AC000,Attack of the Toy Tanks,玩具坦克来袭,20190628,,,0,/,,
010039601162A000,Him & Her,他和她,20200611,,,65536,1,,
0100396012844000,RESEARCH and DESTROY,研究和摧毁,20220425,中文,,196608,4,,
01003960172BC000,Arcade Archives WONDER MOMO,街机档案：神奇女孩,20220331,,,65536,/,,
0100396018694000,Parasite Pack,寄生虫包,20220701,,,0,/,,
010039700BA7E000,Circle of Sumo,相扑圈,20181116,,,131072,/,,
010039700D200000,Super Skelemania,超级骷髅小子,20190606,,,65536,/,,
01003970146E6000,Wizodd,维佐德,20210715,,,0,/,,
0100397015252000,Astrodogs,星犬猎人,20220408,,,196608,/,,
0100397016F50000,WRC 10 FIA 월드 랠리 챔피언십,世界汽车拉力锦标赛10,20220317,,,65536,4,,
0100398010314000,Tomoyo After -It's a Wonderful Life- CS Edition,智代后记：美丽的生活CS版,20200910,,1882,131072,/,,
010039801093A000,Never Breakup,永不分离,20200716,中文,,65536,/,,
01003980174BC000,Dusk Diver 2,酉闪町2,20220830,,2612,65536,3,,
01003990145EE000,Terra Bomber,陆地轰炸机,20210722,,,0,/,,
010039A008E76000,ChromaGun,彩度之枪,20180122,,0378,65536,/,,
010039A00BC64000,Wasteland 2: Director's Cut,废土2：导演剪辑版,20180913,,1334,65536,/,,
010039A010DA0000,Active Neurons - Puzzle game,活跃神经元 - 解谜游戏,20200429,中文,,65536,/,,
010039A0117C0000,ROBOTICS;NOTES DaSH,机器人笔记：桶子,20201013,,,0,/,,
010039A016792000,Infernax,地狱之魂,20220214,,2470,196608,/,,
010039A019B20000,Sunwards,逆光,20230126,中文,,0,/,,
010039B0060E0000,謎解きメール,神秘的邮件,20170928,,,0,/,,
010039B011312000,Colorgrid,炫光消除,20200324,,,0,/,,
010039B014B58000,G-MODEアーカイブス+ 怒首領蜂大往生DX,G模式档案+：怒首领蜂大往生DX,20210520,,,65536,/,,
010039B015CB6000,Eiyuden Chronicle: Rising,百英雄传：崛起,20220510,,2802,131072,/,,
010039B016BC4000,Top Bike: Racing & Moto Drag,顶级驾驶：竞速&摩托,20220117,,,0,/,,
010039B017AC2000,sCATch: The Painter Cat,斯卡奇：画家猫,20220520,,,0,/,,
010039C001296000,Infinite Minigolf,无限迷你高尔夫,20170728,,0476,196608,2,,
010039C00A45C000,Operation Hardcore,硬核行动,20180608,,,0,/,,
010039C00E2CE000,Flux8,磁通8,20200529,,,0,/,,
010039C0106C6000,Baron: Fur Is Gonna Fly,男爵：毛皮是会飞的,20200304,中文,,131072,/,,
010039C018168000,JETBOY,喷气男孩,20220701,,,0,/,,
010039C019ADC000,遊戯王ラッシュデュエル 最強バトルロイヤル!! いくぞ!ゴーラッシュ!! スタンダードエディション,游戏王Rush Duel 最强大混战！！GO RUSH！！,20221201,,,262144,7,,
010039E00A15E000,InkSplosion,墨水战争,20180511,中文,0478,0,/,,
010039E012F40000,Yu-Gi-Oh! Master Duel,游戏王！大师对决,20220118,,,655360,/,,
010039F00EF70000,Monstrum,畸形,20200522,中文,1917,65536,/,,
010039F010E14000,ナムコットコレクション,南梦宫合集,20200618,中文,1805,262144,30,,
010039F01903A000,origamihero games 2D Platformer Collection,折纸英雄2D游戏合集,20220810,,,0,/,,
01003A000976E000,Dynamite Fishing - World Games,世界炸鱼游戏,20181221,,,0,/,,
01003A00122E2000,Truck Mechanic Simulator,卡车机修模拟器,20201023,,,0,/,,
01003A0016DE2000,Dieselpunk Wars,柴油朋克战争,20220401,中文,,0,/,,
01003A1010E3C000,BE-A Walker,步行机甲,20200228,,,0,/,,
01003A200BD8A000,InkyPen,InkyPen（漫画阅读器）,20181217,,,131072,/,,
01003A2016DC6000,Pure Chase 80's,纯八十年代赛车,20211224,,,0,/,,
01003A20177E4000,Jumping Quest,跳跃任务,20220127,,,0,/,,
01003A30012C0000,LEGO® CITY Undercover,乐高 都市：卧底风云,20170404,,0006,131072,/,,
01003A300B5F8000,Voxel Shot for Nintendo Switch,像素射击,20180713,,,65536,/,,
01003A300B7A6000,Rotating Brave,旋转勇者,20190221,中文,1231,0,/,,
01003A301A29E000,Volley Pals,排球伙伴,20230406,,,0,/,,
01003A4001DD4000,Arcade Archives Shanghai III,街机档案：上海3,20201231,,,0,/,,
01003A400BF8C000,Destruction,毁灭,20181115,中文,,0,/,,
01003A400C3DA000,YouTube,油管,20181108,中文,,262144,/,,
01003A40170EA000,Code︰Realize 〜祝福的未來〜,代码：实现～祝福的未來～,20220728,中文,2539,65536,/,,
01003A5001DBA000,ACA NEOGEO OVER TOP,ACA NEOGEO 跨越巅峰,20170427,,0314,0,/,,
01003A50156A2000,ストランデッド ディープ,荒岛求生,20220310,,,0,/,,
01003A50182BA000,Nail Salon: Style and Makeup Bag,美甲沙龙：风格和化妆包,20220519,,,0,/,,
01003A600D8FC000,A Fold Apart,折纸情缘,20200417,中文,,655360,/,,
01003A6013486000,金色ラブリッチェ-Golden Time-,金辉恋曲四重奏 黄金时刻,20210225,,2083,65536,/,,
01003A6015316000,Reverse Memories,忆恋～Reverse Memories～,20210708,中文,,131072,/,,
01003A6016BDC000,Racing Classics PRO: Drag Race & Real Speed,经典竞速PRO：拉力赛&时速,20220117,,,0,/,,
01003A700A98A000,Saturday Morning RPG,星期六早晨RPG,20180426,,,0,/,,
01003A7013D42000,ハーヴェストグリーン,明蒂的绿色农场,20210204,,,196608,/,,
01003A7018150000,Chess Brain: Dark Troops,棋脑：黑暗部队,20220901,,,0,/,,
01003A800B102000,One Strike,一击必杀,20180608,,0559,327680,1,,
01003A8013482000,香川愛生とふたりで将棋,与香川爱生的二人将棋,20210325,,2116,196608,/,,
01003A8018A6C000,No Place For Bravery (ノープレイス・フォー・ブレイバリー),無勇之地,20220922,中文,,196608,/,,
01003A8018E60000,ムーンライダー: ガーディアンの逆襲 (Vengeful Guardian: Moonrider),逆袭：月亮骑士,20230112,中文,,65536,/,,
01003A801A0DC000,Back To Brother,回到兄弟身边,20230112,,,0,/,,
01003A9012D7C000,SUPER SOCCER BLAST,超级爆裂足球,20200917,中文,,65536,/,,
01003A90133A6000,Liberated: Enhanced Edition,解放者 加强版,20201203,中文,,0,/,,
01003A9013DEE000,NEW Joe & Mac - Caveman Ninja,战斗原始人 重制版,20221124,,,196608,/,,
01003AA00A8E2000,テニス ワールドツアー,网球世界巡回赛,20180830,,0841,393216,11,,
01003AA00F5C4000,Refreshing Sideways Puzzle  Ghost Hammer,横行方块之魔锤,20200120,中文,,65536,/,,
01003AA01373C000,Get-A-Grip Chip,抓住芯片,20210325,,,262144,/,,
